"PheCode","CUI","PheCode_desc","CUI_desc","cos_coderpp"
"PheCode:816","C0433768","Cerebral laceration and contusion","Cortex laceration and contusion",0.5529687311100646
"PheCode:816","C1306085","Cerebral laceration and contusion","Brain membrane laceration and contusion NOS",0.524712363084064
"PheCode:816","C2832176","Cerebral laceration and contusion","Contusion and laceration of cerebrum, unspecified",0.5564754699955168
"PheCode:816","C2832213","Cerebral laceration and contusion","Contusion and laceration of cerebrum NOS",0.5345876771275688
"PheCode:816","C3506588","Cerebral laceration and contusion","cerebral laceration and contusion with loss of consciousness",0.5768988475843193
"PheCode:817","C0006107","Concussion","Brain Concussion",0.9180797490924596
"PheCode:817","C0742729","Concussion","CONCUSSION WITHOUT COMA",0.5260259560680848
"PheCode:817","C1399624","Concussion","syndrome; concussion",0.6132479742468182
"PheCode:817","C3854111","Concussion","Concussive injury",0.5474052730390153
"PheCode:818","C0273058","Intracranial hemorrhage (injury)","Traumatic intracranial hemorrhage",0.6589740700207174
"PheCode:818.1","C0018946","Subdural hemorrhage (injury)","Hematoma, Subdural",0.6150150840098924
"PheCode:818.1","C0160238","Subdural hemorrhage (injury)","Subdural hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness",0.5269008768065245
"PheCode:818.1","C1367166","Subdural hemorrhage (injury)","Traumatic subdural hemorrhage",0.5764436787094145
"PheCode:818.2","C0475073","Subarachnoid hemorrhage (injury)","Subarachnoid Hemorrhage, Traumatic",0.577767022199448
"PheCode:819","C0740269","Skull and face fracture and other intercranial injury","Skull and face fractures",0.5293524058788084
"PheCode:823","C1146542","Torus fracture","Torus fracture",0.9999999999974708
"PheCode:830","C0012691","Dislocation","Dislocations",0.9404534163744852
"PheCode:830","C0037005","Dislocation","Shoulder Dislocation",0.5256825768780194
"PheCode:830","C0158090","Dislocation","Pathological dislocation of joint",0.5026921070267165
"PheCode:830","C0332781","Dislocation","Open dislocation",0.5557247948561392
"PheCode:830","C0840594","Dislocation","Dislocation of shoulder, unspecified",0.5678109358694025
"PheCode:830","C1265664","Dislocation","Traumatic dislocation",0.7374598118477196
"PheCode:830","C1290142","Dislocation","Traumatic dislocation of joint",0.5592521370627944
"PheCode:835","C0158053","Internal derangement of knee","Derangement of knee",0.7544994127509328
"PheCode:835","C0848484","Internal derangement of knee","acute knee derangement",0.5218375812589424
"PheCode:835","C1395221","Internal derangement of knee","joint; derangement, knee",0.6087780665066661
"PheCode:835","C2721642","Internal derangement of knee","Knee impingement syndrome",0.5145119739759038
"PheCode:836","C0152086","Traumatic arthropathy","Traumatic arthropathy",0.9999999999983328
"PheCode:836","C0409746","Traumatic arthropathy","Traumatic arthropathy-wrist",0.5404584805548063
"PheCode:836","C0409751","Traumatic arthropathy","Traumatic arthropathy of shoulder",0.5372869404311248
"PheCode:836","C0409757","Traumatic arthropathy","Traumatic arthropathy of the hand",0.505266139882135
"PheCode:836","C0837930","Traumatic arthropathy","Traumatic arthropathy, other site",0.5393308540379821
"PheCode:836","C1298710","Traumatic arthropathy","Traumatic arthropathy of upper extremity",0.5152518037452677
"PheCode:836","C2146021","Traumatic arthropathy","traumatic arthritis of wrist",0.5049246340021627
"PheCode:836","C3665773","Traumatic arthropathy","Traumatic arthrosis",0.6432295041138176
"PheCode:836","C5241395","Traumatic arthropathy","Posttraumatic arthropathy",0.723533255691124
"PheCode:840","C0038048","Sprains and strains","Sprains and Strains",0.9999999999944656
"PheCode:840","C0041887","Sprains and strains","Sprain and strain of unspecified site",0.5536473729200124
"PheCode:840","C0434436","Sprains and strains","Other specified sprains and strains",0.5079759494257051
"PheCode:840","C0434437","Sprains and strains","Joint sprain",0.5435887508154502
"PheCode:840","C0497280","Sprains and strains","Sprain/strain of joint nos",0.5030714164979101
"PheCode:840","C0564861","Sprains and strains","Dislocations/sprains NOS",0.5498199639216198
"PheCode:840","C1395623","Sprains and strains","sprain (strain); muscle",0.5023338714315082
"PheCode:840.1","C0038048","Muscle/tendon sprain","Sprains and Strains",0.5591790168214141
"PheCode:840.1","C0434294","Muscle/tendon sprain","Muscle sprain",0.5859645977949007
"PheCode:840.1","C1395623","Muscle/tendon sprain","sprain (strain); muscle",0.6030421261344625
"PheCode:840.2","C0859719","Rotator cuff (capsule) sprain","Rotator cuff (capsule) sprains and strains",0.5671879630030289
"PheCode:840.2","C1395610","Rotator cuff (capsule) sprain","sprain (strain); rotator cuff",0.5567433982754281
"PheCode:840.2","C2842528","Rotator cuff (capsule) sprain","Sprain of unspecified rotator cuff capsule",0.5249412433525387
"PheCode:840.2","C3472686","Rotator cuff (capsule) sprain","Sprain of shoulder rotator cuff",0.558656520646597
"PheCode:840.3","C0038048","Joint/ligament sprain","Sprains and Strains",0.5650724667406445
"PheCode:840.3","C0434437","Joint/ligament sprain","Joint sprain",0.6645294403652097
"PheCode:840.3","C0434482","Joint/ligament sprain","Joint capsule sprain",0.5748168064236077
"PheCode:840.3","C0497280","Joint/ligament sprain","Sprain/strain of joint nos",0.5992616154327651
"PheCode:841","C0272906","Sprains and strains of back and neck","SPRAINS AND STRAINS OF THE NECK AND VERTEBRAL COLUMN",0.5288524429667487
"PheCode:842","C0029490","Other sprains and strains","Other and ill-defined sprains and strains",0.768105468470968
"PheCode:842","C0434436","Other sprains and strains","Other specified sprains and strains",0.6353533681243211
"PheCode:842","C0565872","Other sprains and strains","Other sprains NOS",0.6669004248054603
"PheCode:850","C0274397","Hemorrhage or hematoma complicating a procedure","Hemorrhage or hematoma complicating a procedure",0.9999999999948646
"PheCode:850","C0302417","Hemorrhage or hematoma complicating a procedure","Hemorrhage or hematoma complicating a procedure, not elsewhere classified",0.590625784588987
"PheCode:851","C0810374","Complications of transplants and reattached limbs","Complications of transplants and reattached limbs",0.999999999996768
"PheCode:851","C1439344","Complications of transplants and reattached limbs","Reattached extremity complications",0.5338529835530113
"PheCode:851","C2891265","Complications of transplants and reattached limbs","Complications of transplanted organs and tissue",0.5518189843211265
"PheCode:853","C0156186","Complication of colostomy or enterostomy","Colostomy and enterostomy malfunction",0.5217962027133007
"PheCode:853","C1142178","Complication of colostomy or enterostomy","Intestinal stoma complication",0.6057569803625439
"PheCode:853","C1392862","Complication of colostomy or enterostomy","Complication of colostomy",0.5397866143656191
"PheCode:853","C1392956","Complication of colostomy or enterostomy","enterostomy complication",0.5175878066422085
"PheCode:853","C1696157","Complication of colostomy or enterostomy","Gastrointestinal stoma complication",0.5232409981743881
"PheCode:853","C2888024","Complication of colostomy or enterostomy","Colostomy complication, unspecified",0.5180928379216049
"PheCode:854","C0478489","Complications of cardiac/vascular device, implant, and graft","Unspecified complication of cardiac and vascular prosthetic device, implant and graft",0.5399561082221983
"PheCode:855","C0274338","Complication of nervous system device, implant, and graft","Mechanical complication of nervous system device, implant AND/OR graft",0.6099453968847659
"PheCode:855","C0840880","Complication of nervous system device, implant, and graft","Other complications due to nervous system device, implant or graft",0.6112122160374451
"PheCode:855","C1393020","Complication of nervous system device, implant, and graft","complications; device, nervous system",0.5197864429737916
"PheCode:855","C1393167","Complication of nervous system device, implant, and graft","complications; implant or graft, nervous system",0.5370090186459061
"PheCode:855","C2106853","Complication of nervous system device, implant, and graft","complications due to nervous system device, implant, or graft",0.6583384697381099
"PheCode:857","C0274344","Mechanical complication of unspecified genitourinary device, implant, and graft","Mechanical complication of genitourinary device, implant AND/OR graft",0.8474380436125407
"PheCode:858","C0274348","Complication of internal orthopedic device","Mechanical complication of internal orthopedic device",0.5733861781645395
"PheCode:858","C0410817","Complication of internal orthopedic device","Complication of internal fixation device",0.5565204164152974
"PheCode:858","C1393005","Complication of internal orthopedic device","complications; device, orthopedic",0.5034519373445016
"PheCode:858","C1393008","Complication of internal orthopedic device","complications; device, orthopedic, infection or inflammation",0.5015443672676663
"PheCode:858","C3532537","Complication of internal orthopedic device","Complication associated with orthopedic device",0.5126502009397809
"PheCode:858","C3532538","Complication of internal orthopedic device","Mechanical complication associated with orthopedic device",0.5308644090148624
"PheCode:859","C0274358","Complication due to other implant and internal device","Mechanical complication due to other implant or internal device, NOS",0.6036222933971178
"PheCode:870","C0178321","Open wounds of head; neck; and trunk","Open wound of head, neck and trunk",0.6922228885178656
"PheCode:870","C0451919","Open wounds of head; neck; and trunk","Open wounds involving head with neck",0.5310328701184612
"PheCode:870.2","C0160475","Open wound of ear","Open wound of ear",0.999999999996496
"PheCode:870.2","C0347603","Open wound of ear","Open wound of ear auricle",0.5944245353119013
"PheCode:870.2","C1408801","Open wound of ear","wound; ear",0.6872745618262259
"PheCode:870.2","C2140732","Open wound of ear","Open wound of left ear",0.6210411310660449
"PheCode:870.2","C2201288","Open wound of ear","incision of right ear",0.5114808260976889
"PheCode:870.2","C2201372","Open wound of ear","Open wound of right ear",0.528141423078687
"PheCode:870.2","C2831132","Open wound of ear","Unspecified open wound of ear",0.6890492297049647
"PheCode:870.4","C0160503","Open wound of nose and sinus","Open wound of nasal sinus",0.5448240462185213
"PheCode:870.5","C0495805","Open wound of lip and mouth","Open wound of lip and oral cavity",0.851654761311883
"PheCode:870.6","C0160538","Open wound of neck","Open wound of neck",0.9999999999945486
"PheCode:870.6","C1542116","Open wound of neck","Open wound: [neck, NOS] or [throat NOS]",0.7331256560317382
"PheCode:870.6","C2166691","Open wound of neck","open wound of left side of neck",0.5742093688506065
"PheCode:870.6","C2237636","Open wound of neck","wound of neck",0.5991238620911994
"PheCode:870.8","C0273321","Open wound of genital organs","Open wound of external genital organs",0.5497716540753961
"PheCode:870.8","C0558403","Open wound of genital organs","Open wound of genital organ",0.7729123663132923
"PheCode:870.8","C1398517","Open wound of genital organs","wound; genital organ",0.6243575108858552
"PheCode:870.8","C2011098","Open wound of genital organs","open wound of genitalia",0.658703498140729
"PheCode:871","C0273346","Open wounds of extremities","Open wound of limb",0.6979994841008261
"PheCode:871.1","C0160615","Open wound of hand except finger(s)","Open wound of hand except finger(s) alone",0.8103906281463353
"PheCode:871.1","C0555294","Open wound of hand except finger(s)","Open wound of hand, excluding finger(s)",0.7572463913194465
"PheCode:871.2","C0555293","Open wound of finger(s)","Open wound of finger(s) or thumb",0.5058725373122603
"PheCode:871.2","C0555295","Open wound of finger(s)","Open wound of finger",0.6606623135711753
"PheCode:871.2","C2230577","Open wound of finger(s)","superficial wound of finger",0.5530293955793906
"PheCode:871.3","C0160650","Open wound of foot except toe(s) alone","Open wound of foot except toe(s) alone",0.9999999999931368
"PheCode:871.3","C0160651","Open wound of foot except toe(s) alone","Open wound of foot except toe(s) alone, without mention of complication",0.6642773909888665
"PheCode:871.3","C0160653","Open wound of foot except toe(s) alone","Open wound of foot except toe(s) alone, with tendon involvement",0.5203767039058383
"PheCode:871.3","C0347573","Open wound of foot except toe(s) alone","Open wound of foot",0.5576645929152011
"PheCode:871.3","C0555297","Open wound of foot except toe(s) alone","Open wound of foot, excluding toe(s)",0.6939211996735983
"PheCode:871.4","C0562512","Open wound of toe(s)","Open wound of toe",0.7153363004954829
"PheCode:871.4","C1541755","Open wound of toe(s)","Open wound: [toe(s)] or [toenail]",0.5520505617694834
"PheCode:872","C0002694","Traumatic amputation","Amputation, Traumatic",0.9275974968013164
"PheCode:872","C0433593","Traumatic amputation","Traumatic amputation of limb",0.5443673752396043
"PheCode:872","C3842038","Traumatic amputation","Injury-amputation",0.528475767688428
"PheCode:873","C0040441","Broken tooth","Tooth Fractures",0.8879292139413097
"PheCode:873","C0242891","Broken tooth","Tooth Injuries",0.5533003174988262
"PheCode:873","C0458012","Broken tooth","Tooth crown fracture",0.5073106323977412
"PheCode:874","C0161821","Complication of amputation stump","Late amputation stump complication",0.6813936432778619
"PheCode:874","C0302473","Complication of amputation stump","complication of amputation stump",0.9999999999957154
"PheCode:874","C0410843","Complication of amputation stump","Disorder of amputation stump",0.5782523064151177
"PheCode:874","C1387300","Complication of amputation stump","amputation stump contracture",0.5219863874341659
"PheCode:874","C2891342","Complication of amputation stump","Unspecified complications of amputation stump",0.6638321074863974
"PheCode:875","C0375732","Non-healing surgical wound","Non-healing surgical wound (disorder)",0.8894693358666783
"PheCode:875","C0406837","Non-healing surgical wound","Delayed healing of surgical wound",0.5428918162960287
"PheCode:875","C1571961","Non-healing surgical wound","(Delayed healing surgical wound) or (operation wound disruption NOS)",0.6201622556243064
"PheCode:875","C2242917","Non-healing surgical wound","History of non-healing surgical wound",0.5875596950426012
"PheCode:876","C0021331","Posttraumatic wound infection not elsewhere classified","Wound infection NEC",0.5512059255937108
"PheCode:876","C0274268","Posttraumatic wound infection not elsewhere classified","Posttraumatic wound infection, NEC",0.5745922312397449
"PheCode:876","C0868767","Posttraumatic wound infection not elsewhere classified","Posttraumatic wound infection NEC in ICD9CM_2014",0.6273072767046379
"PheCode:876","C0868768","Posttraumatic wound infection not elsewhere classified","Posttraumatic wound infection NEC in MDR24_0",0.5411480861068522
"PheCode:905","C0160773","Late effects of musculoskeletal and connective tissue injuries","late effects of musculoskeletal and connective tissue injury",0.9709611315019796
"PheCode:905","C1536387","Late effects of musculoskeletal and connective tissue injuries","(Delayed union of fracture) or (late effect of musculoskeletal and connective tissue injury NOS)",0.6145309844693678
"PheCode:905","C1660629","Late effects of musculoskeletal and connective tissue injuries","Late effects;trauma;musculo",0.5232517365881452
"PheCode:906","C0160784","Late effects of injuries to skin and subcutaneous tissues","late effects of injury to skin or subcutaneous tissues",0.8573163953616227
"PheCode:906","C1542429","Late effects of injuries to skin and subcutaneous tissues","Late effects of skin injury",0.544538994050444
"PheCode:906","C1542430","Late effects of injuries to skin and subcutaneous tissues","(Scarring due to trauma NOS) or (late effect of skin and subcutaneous tissue injury NOS)",0.6434771038912335
"PheCode:907","C0037929","Injuries to the nervous system","Spinal Cord Injuries",0.558956429308461
"PheCode:907","C0037937","Injuries to the nervous system","Spinal Injuries",0.5673849274559537
"PheCode:907","C0161479","Injuries to the nervous system","Nerve injury",0.5388856058788208
"PheCode:907","C0270611","Injuries to the nervous system","Brain Injuries",0.5040214883858917
"PheCode:907","C0751792","Injuries to the nervous system","Trauma, Nervous System",0.8434025013438722
"PheCode:907","C0876926","Injuries to the nervous system","Traumatic Brain Injury",0.5565209342089911
"PheCode:907","C1264238","Injuries to the nervous system","Injury of central nervous system",0.5768347700758434
"PheCode:907","C4060702","Injuries to the nervous system","Damage to the nervous system",0.6383835200508973
"PheCode:908","C0160802","Late effects of other injuries","Late effects of other and unspecified injuries",0.8491331344828792
"PheCode:908","C2733641","Late effects of other injuries","Late effects of other accidents",0.5844454231901911
"PheCode:909","C0436115","Late effects of external causes","Late effect of external cause",0.9128505298427032
"PheCode:909","C1542429","Late effects of external causes","Late effects of skin injury",0.5285038419428034
"PheCode:910","C0273536","Superficial injury, infected","Superficial injury with infection",0.8324315767379526
"PheCode:910","C3662299","Superficial injury, infected","Infected superficial injury, by site",0.5255750483234707
"PheCode:910","C3825491","Superficial injury, infected","Wounds and injuries--Infections",0.5082745813901535
"PheCode:910","C5452907","Superficial injury, infected","Wound infection superficial",0.7163867325899698
"PheCode:911","C0005758","Blister","Bulla",0.5762433970808216
"PheCode:911","C0347555","Blister","Friction blister",0.5068613280989908
"PheCode:911","C0563247","Blister","Blood blister",0.5033136372010188
"PheCode:911","C0840783","Blister","Blister of unspecified body region",0.7550646699148953
"PheCode:911","C2220104","Blister","Blister of skin",0.5245538553186273
"PheCode:911","C3544160","Blister","Blister rupture",0.5279510305444783
"PheCode:912","C0021564","Insect bite","Insect Bites",0.7358703661100867
"PheCode:912","C0840784","Insect bite","Insect bite of unspecified body region",0.5181533360327796
"PheCode:912","C0853348","Insect bite","Arthropod bite",0.5980778332899708
"PheCode:913","C0040533","Toxic effect of venom","Toxic effect of venom",0.9999999999984592
"PheCode:913","C1096052","Toxic effect of venom","Venomous sting",0.5599329950561462
"PheCode:913","C1540693","Toxic effect of venom","(Venom - toxic effect) or (poison effect: [bite] or [sting])",0.5351959708464032
"PheCode:915","C0273535","Superficial injury without mention of infection","Superficial injury without infection",0.8453678380037541
"PheCode:915","C0273597","Superficial injury without mention of infection","Superficial injury of nose without infection",0.5948622914894217
"PheCode:915","C0273725","Superficial injury without mention of infection","Superficial injury of penis without infection",0.5374572165255507
"PheCode:915","C0273835","Superficial injury without mention of infection","Superficial injury of forearm without infection",0.5131096535579834
"PheCode:915","C0273882","Superficial injury without mention of infection","Superficial injury of thigh without infection",0.5375711800893433
"PheCode:915","C0432722","Superficial injury without mention of infection","Superficial injury of hand NOS, without mention of infection",0.5160648218122921
"PheCode:915","C0478385","Superficial injury without mention of infection","Superficial injury of unspecified body region",0.5147214809058248
"PheCode:916","C0009938","Contusion","Contusions",0.9558067700774776
"PheCode:916","C0013491","Contusion","Ecchymosis",0.532730651422929
"PheCode:916","C0149844","Contusion","Brain Contusion",0.5056911638713809
"PheCode:916","C0423797","Contusion","Bruising symptom",0.5182925436210499
"PheCode:916","C0432742","Contusion","Superficial contusion",0.5685076203125388
"PheCode:916","C0432784","Contusion","Contusion, site NOS",0.5588047033406413
"PheCode:916","C0748882","Contusion","Soft tissue contusion",0.5647793886205088
"PheCode:916","C0810071","Contusion","Superficial injury; contusion",0.5571578235834255
"PheCode:916","C1439254","Contusion","Contusion of thorax",0.560779388062325
"PheCode:916","C3472318","Contusion","Closed contusion",0.5065637235211986
"PheCode:916","C3472319","Contusion","Open contusion",0.5323245430860002
"PheCode:916","C5396943","Contusion","Hemorrhagic contusion",0.548407127763305
"PheCode:930","C0016470","Allergic reaction to food","Food Allergy",0.7246731161162696
"PheCode:930","C0266814","Allergic reaction to food","Gastrointestinal food allergy, NOS",0.5671120244543871
"PheCode:930","C0548951","Allergic reaction to food","food allergy or intolerance",0.5686341105002486
"PheCode:930","C0685898","Allergic reaction to food","Food anaphylaxis",0.5801797537365231
"PheCode:930","C0685900","Allergic reaction to food","Allergy to seafood",0.6053691829324077
"PheCode:930","C0685901","Allergic reaction to food","Allergy to fruit",0.5709487103423644
"PheCode:930","C0744075","Allergic reaction to food","FOOD ALLERGY TO FRUIT",0.5443186725715816
"PheCode:930","C0853805","Allergic reaction to food","Flour sensitivity",0.5133608884617069
"PheCode:930","C1387162","Allergic reaction to food","reaction; allergic, food (any) (ingested)",0.5404981804292559
"PheCode:930","C1690580","Allergic reaction to food","Allergic reaction to food",0.9999999999950728
"PheCode:930","C2316159","Allergic reaction to food","Oral allergy syndrome",0.5007472520237237
"PheCode:930","C4521760","Allergic reaction to food","Hypersensitivity reaction caused by food",0.6453581359757328
"PheCode:931","C0157714","Contact dermatitis and other eczema due to plants [except food]","Contact dermatitis and other eczema due to plants [except food]",0.999999999996707
"PheCode:931","C0406272","Contact dermatitis and other eczema due to plants [except food]","Contact dermatitis due to plants",0.5120085298340004
"PheCode:931","C1396127","Contact dermatitis and other eczema due to plants [except food]","plants; eczema",0.5291552385679303
"PheCode:938","C0263292","Dermatitis due to solar radiation","Unspecified dermatitis due to sun",0.6673123830772303
"PheCode:938","C0282310","Dermatitis due to solar radiation","Dermatitis, Actinic",0.501058657250459
"PheCode:938","C0375482","Dermatitis due to solar radiation","Acute dermatitis due to solar radiation",0.5101546260365506
"PheCode:938","C0849857","Dermatitis due to solar radiation","sun induced dermatitis",0.5683767344526962
"PheCode:938","C1442835","Dermatitis due to solar radiation","Solar dermatitis",0.6418279426396969
"PheCode:938","C3843828","Dermatitis due to solar radiation","Skin rash from sun exposure",0.5022498701460244
"PheCode:938.1","C0375482","Acute dermatitis due to solar radiation","Acute dermatitis due to solar radiation",0.9999999999976368
"PheCode:938.1","C1396185","Acute dermatitis due to solar radiation","sunshine; eczema, acute",0.5336700722442733
"PheCode:938.1","C1442835","Acute dermatitis due to solar radiation","Solar dermatitis",0.5549904729295022
"PheCode:938.2","C1510437","Chronic dermatitis due to solar radiation","Chronic Actinic Dermatitis",0.5851054940378722
"PheCode:939","C0477480","Atopic/contact dermatitis due to other or unspecified","Unspecified contact dermatitis due to other agents",0.5240836349479521
"PheCode:939.1","C0155178","Contact and allergic dermatitis of eyelid","Allergic contact dermatitis of eyelid",0.601774855729072
"PheCode:939.1","C0271308","Contact and allergic dermatitis of eyelid","Contact dermatitis of eyelid",0.6561180052708125
"PheCode:939.1","C0579988","Contact and allergic dermatitis of eyelid","Contact or allergic eyelid dermatitis",0.6368169419456428
"PheCode:939.1","C4304638","Contact and allergic dermatitis of eyelid","Allergic contact dermatitis of right eyelid",0.5012041784867893
"PheCode:941","C0413534","Adverse reaction to serum or vaccine","Vaccine adverse reaction",0.5486661325620452
"PheCode:941","C0413560","Adverse reaction to serum or vaccine","Adverse reaction to vaccine or biological substance NOS",0.7081414296068564
"PheCode:941","C0413561","Adverse reaction to serum or vaccine","Adverse reaction to viral or rickettsial vaccine NOS",0.6027705907344639
"PheCode:942","C0274426","Infusion and transfusion reaction","Complication of infusion",0.5310454452933514
"PheCode:942","C0274435","Infusion and transfusion reaction","Transfusion Reaction",0.673225949316114
"PheCode:942","C0948715","Infusion and transfusion reaction","Infusion-Related Reaction",0.508324373841627
"PheCode:942","C2368034","Infusion and transfusion reaction","Infusion reaction",0.6685176787413599
"PheCode:946","C1409760","Anaphylactic shock NOS","shock; anaphylactic, serum",0.5241756446583568
"PheCode:946","C2103669","Anaphylactic shock NOS","anaphylaxis from anesthesia",0.5312902212237155
"PheCode:946","C4316895","Anaphylactic shock NOS","Anaphylactic shock",0.9008058931686084
"PheCode:946","C4714872","Anaphylactic shock NOS","Shock Severity: Anaphylactic",0.520879543585355
"PheCode:947","C0042109","Urticaria","Urticaria",0.9999999999964176
"PheCode:947","C0149526","Urticaria","Allergic urticaria",0.501032075058449
"PheCode:947","C0750016","Urticaria","Generalized urticaria",0.5392454165827597
"PheCode:947","C0858687","Urticaria","Urticarial symptom",0.5779552494232675
"PheCode:947","C1536458","Urticaria","(Urticaria NOS) or (hives) or (pachydermia)",0.5560583561544048
"PheCode:947","C2186740","Urticaria","reported urticaria (physical finding)",0.5108698129969031
"PheCode:949","C0301925","Allergies, other","Other hypersensitivity",0.5570581498526601
"PheCode:949","C0878711","Allergies, other","Encounter due to allergy to other foods",0.5382614477088323
"PheCode:949","C0878714","Allergies, other","Encounter due to other allergy, other than to medicinal agents",0.5185749723840465
"PheCode:949","C1955473","Allergies, other","Others - Allergy",0.6280960958683284
"PheCode:949","C2886707","Allergies, other","Other and unspecified allergy",0.6802258954340987
"PheCode:949","C2886714","Allergies, other","Other allergy",0.5525342890078991
"PheCode:949.1","C0011974","Diaper or napkin rash","Diaper Rash",0.8220798223867309
"PheCode:949.1","C0406327","Diaper or napkin rash","Psoriasiform napkin eruption",0.5287281356864325
"PheCode:949.1","C0856972","Diaper or napkin rash","Ammoniacal dermatitis",0.5082394975918998
"PheCode:949.1","C2063029","Diaper or napkin rash","sanitary napkin rash",0.5871358041714743
"PheCode:952","C0161414","Spinal cord injury without evidence of spinal bone injury","Spinal cord injury without evidence of spinal bone injury",0.999999999992692
"PheCode:952","C0859749","Spinal cord injury without evidence of spinal bone injury","Spinal cord lesion without evidence of spinal bone injury",0.6039408219131083
"PheCode:952","C1542587","Spinal cord injury without evidence of spinal bone injury","Spinal cord (& [no fracture]) &/or nerve root injury",0.5278333811417729
"PheCode:957","C0161475","Injury to other and unspecified nerves","Injury to other and unspecified nerves",0.9999999999967168
"PheCode:957","C0478225","Injury to other and unspecified nerves","Injury of other and unspecified nerves of neck",0.5209064631012434
"PheCode:957","C1455810","Injury to other and unspecified nerves","Nerve and other injuries",0.638067644956718
"PheCode:958","C0161480","Certain early complications of trauma or procedure","Certain early complications of trauma (T79)",0.5345541688995883
"PheCode:958.1","C0032792","Postoperative shock","Postoperative shock",0.9999999999978988
"PheCode:958.1","C0859274","Postoperative shock","Postoperative shock, not elsewhere classified",0.5297797608705342
"PheCode:958.1","C3263891","Postoperative shock","Postprocedural shock",0.5000032661803496
"PheCode:958.1","C3263892","Postoperative shock","Postprocedural shock unspecified",0.58879253466046
"PheCode:958.2","C0040799","Traumatic and surgical subcutaneous emphysema","Traumatic subcutaneous emphysema",0.5924306142134235
"PheCode:958.2","C1396387","Traumatic and surgical subcutaneous emphysema","subcutaneous; emphysema, surgical",0.5306200414060405
"PheCode:960","C0161485","Poisoning by antibiotics","Poisoning by antibiotics",0.999999999997105
"PheCode:960","C0161486","Poisoning by antibiotics","Poisoning by penicillin",0.5207938544818853
"PheCode:960","C1629039","Poisoning by antibiotics","Poisoning by antibacterial drug",0.5508770992113332
"PheCode:960.3","C0161487","Poisoning by antifungal antibiotics","Poisoning by antifungal antibiotic",0.9487912497236975
"PheCode:960.3","C0496962","Poisoning by antifungal antibiotics","Poisoning by antifungal antibiotics, systemically used",0.5241528076055331
"PheCode:961","C0161496","Poisoning by other anti-infectives","Poisoning by other anti-infectives",0.9999999999972956
"PheCode:961","C0161506","Poisoning by other anti-infectives","Poisoning by other and unspecified anti-infectives",0.7436985677564445
"PheCode:961","C0496091","Poisoning by other anti-infectives","Poisoning by other systemic anti-infectives and antiparasitics",0.5567928811658198
"PheCode:961.1","C0038757","Poisoning/allergy of sulfonamides","Allergy to sulfonamide",0.5430947329624426
"PheCode:961.1","C0261773","Poisoning/allergy of sulfonamides","Adverse reaction to sulfonamides",0.5140875096838845
"PheCode:961.1","C1998306","Poisoning/allergy of sulfonamides","Allergy to sulfonamide antibiotic",0.5200255627286475
"PheCode:962","C0274526","Poisoning by hormones and synthetic substitutes","hormone and synthetic substitute toxicity",0.795548923512013
"PheCode:962","C0496966","Poisoning by hormones and synthetic substitutes","Poisoning by thyroid hormones and substitutes",0.5071671922629386
"PheCode:962","C2877194","Poisoning by hormones and synthetic substitutes","Poisoning by unspecified hormones and synthetic substitutes NOS",0.6451908803231596
"PheCode:962","C3698536","Poisoning by hormones and synthetic substitutes","Poisoning by synthetic hormone substitute",0.5382204066010124
"PheCode:962.1","C0261784","Adrenal cortical steroids causing adverse effects in therapeutic use","Adrenal cortical steroids causing adverse effects in therapeutic use",0.9999999999972627
"PheCode:962.1","C0413563","Adrenal cortical steroids causing adverse effects in therapeutic use","Adverse reaction to adrenal cortical steroid NOS",0.5061498664760008
"PheCode:962.2","C0261787","Insulins and antidiabetic agents causing adverse effects in therapeutic use","Insulins and antidiabetic agents causing adverse effects in therapeutic use",0.9999999999966582
"PheCode:962.3","C0261783","Hormones and synthetic substitutes causing adverse effects in therapeutic use","Hormones and synthetic substitutes causing adverse effects in therapeutic use",0.999999999997185
"PheCode:962.3","C0413562","Hormones and synthetic substitutes causing adverse effects in therapeutic use","Adverse reaction to hormones and synthetic substances NOS",0.5470022576616067
"PheCode:962.3","C0452209","Hormones and synthetic substitutes causing adverse effects in therapeutic use","Thyroid hormones and substitutes causing adverse effects in therapeutic use",0.5750267787553872
"PheCode:962.3","C0868220","Hormones and synthetic substitutes causing adverse effects in therapeutic use","Somatotropin causing adverse effects in therapeutic use",0.5139651594974439
"PheCode:963","C0161518","Poisoning by primarily systemic agents","Poisoning by unspecified systemic agent",0.8278469481483595
"PheCode:963","C0274701","Poisoning by primarily systemic agents","autonomic nervous system-acting medication toxicity",0.5056017232514347
"PheCode:963","C0854398","Poisoning by primarily systemic agents","Therapeutic agent poisoning",0.5149823291371303
"PheCode:963","C3697641","Poisoning by primarily systemic agents","Poisoning by antianemic agent",0.520180680000341
"PheCode:963.1","C0261796","Antineoplastic and immunosuppressive drugs causing adverse effects","Antineoplastic and immunosuppressive drugs causing adverse effects in therapeutic use",0.8835187960831715
"PheCode:963.1","C0413628","Antineoplastic and immunosuppressive drugs causing adverse effects","Adverse reaction to antineoplastic and immunosuppressive drugs NOS",0.6488803775263682
"PheCode:964","C0161527","Poisoning by agents primarily affecting blood constituents","agents affecting blood constituents toxicity",0.6798268216995779
"PheCode:964","C0161537","Poisoning by agents primarily affecting blood constituents","Poisoning by unspecified agent affecting blood constituents",0.539146233555378
